Company Name,Experience With SBIR Program,Number of Employees,Is Woman Owned,Is Socially and Economically Disadvantaged,Is HUBzone Owned
"Alpha Photonics, Inc.",2,20,Yes,No,No
Alpha Recon LLC,2,20,No,Yes,No
"ALPHA SCENTS, INC.",8,7,No,No,No
ALPHA STATCONSULT LLC ,1,4,Yes,No,No
ALPHA UNIVERSE LLC,12,3,No,No,No
"ALPHA-1 AEROSPACE, LLC.",1,3,No,No,No
"ALPHA-BETA TECHNOLOGY, INC.",4,N/A,No,No,No
alpha-En Corporation,1,10,No,No,Yes
"ALPHA-GAMMA TECHNOLOGIES, INC.",2,50,No,Yes,No
"Alphabet Energy, Inc.",4,3,No,No,No
"ALPHACORE PHARMA, LLC",2,N/A,No,No,No
"Alphacore, Inc.",82,22,No,No,No
"ALPHAGENE, INC.",1,N/A,No,No,No
"ALPHAMED, INC",13,N/A,No,No,No
"Alphamicron, Inc.",7,38,No,No,No
"Alphaport, Inc.",2,12,Yes,No,Yes
"ALPHASENSE, INC.",31,6,Yes,No,No
ALPHASTAR TECHNOLOGY SOLUTIONS LLC,46,15,Yes,No,No
"ALPHATECH, INC.",228,203,No,No,No
ALPHATHERA,6,6,No,No,No
"ALPHATRAC, INC.",3,15,No,No,No
ALPHION CORP.,1,23,No,No,No
ALPINE HYDROMET,1,1,No,No,No
Alpine Media,2,N/A,Yes,No,No
Alpine Research Inc.,1,N/A,No,No,No
Alps South LLC,1,115,No,No,No
"ALPZHI, INC.",2,5,No,No,No
"ALQIMI NATIONAL SECURITY, INC.",1,38,No,Yes,No
"ALS BIOPHARMA, LLC",1,1,No,No,No
Als Co,1,N/A,No,Yes,No
"Alsb Crystal Technology, Inc.",1,N/A,No,No,No
"ALSUS MEDICAL, INC.",1,1,No,No,No
Altadena Instruments,2,N/A,No,No,No
"Altaeros Energies, Inc.",5,5,No,No,No
"Altair Center, Llc.",34,6,No,No,No
"Altair Computing, Inc.",2,N/A,No,No,No
"ALTAIRNANO, INC.",5,105,No,No,No
"ALTALITY, INC.",2,8,Yes,No,No
"Altarock Energy, Inc.",1,24,No,No,No
"ALTASIM TECHNOLOGIES, LLC",7,6,No,No,No
"ALTBIOTICS, LLC ",1,1,No,No,No
Altea Therapeutics Corporation,7,N/A,No,No,No
ALTEC INC,22,22,Yes,No,No
ALTEC USA,1,N/A,No,No,No
"Altect, Inc.",2,3,No,Yes,No
"Alterna Therapeutics, Inc.",1,1,No,No,No
Alternative Agricultural,1,N/A,No,No,No
ALTERNATIVE AVIATION FUELS LLC,1,1,No,No,No
"Alternative Energy Solutions, Inc.",3,3,No,No,No
"Alternative Energy Systems Consulting, Inc.",1,N/A,No,No,No
"Alternative Fuel Technology, LLC",4,4,No,No,No
ALTERNATIVE HEALTH CARE RESEARCH,1,N/A,Yes,No,No
"ALTERNATIVE SYSTEM CONCEPTS, INC.",15,6,No,No,No
Altex Corp.,2,N/A,No,No,No
Altex Technologies Corporation,112,14,No,No,No
"ALTHEA TECHNOLOGIES, INC.",4,N/A,No,No,No
"ALTHEXIS COMPANY, INC.",3,N/A,No,No,No
"Altigg Therapeutics, Inc.",1,2,No,No,No
"Altis Biosystems, Inc.",6,13,No,No,No
AltiSora LLC,1,2,No,No,No
Altitude Pharma,1,1,No,No,No
"ALTIUS SPACE MACHINES, INC. ",15,329,No,No,No
"Alto Neuroscience, Inc.",1,4,No,No,No
"Altometrics, Inc.",1,2,No,No,No
Altor Bioscience LLC,22,25,No,No,No
"Altoris, Inc.",3,N/A,No,No,No
"Altos, Inc.",1,3,No,No,No
"ALTRAVAX, INC",9,4,No,No,No
"Altrix Medical, Inc.",2,2,No,No,No
"Altron, Inc.",5,108,No,No,No
"ALTRUE.COM, INC.",3,N/A,No,Yes,No
"Altrum Technologies, Inc",4,4,No,No,No
Altuda Energy Corporation,8,2,No,No,No
"ALTUS BIOLOGICS, INC.",12,N/A,No,No,No
Altus Corp.,5,49,No,No,No
ALTUSYS CORP.,11,5,No,No,No
"ALTYX SURGICAL, INC.",1,3,Yes,No,No
"ALUME BIOSCIENCES, INC.",2,3,Yes,No,Yes
Aluminastic,1,5,No,No,No
ALVA HEALTH INC,3,1,No,Yes,No
"ALVEOLI MEDICAL, LLC",1,N/A,No,No,No
Alvin Lowi &amp; Associates,2,N/A,No,No,No
Alwayson MRI,1,N/A,No,No,No
ALYNMNT DEV I LLC,1,1,No,No,No
Alzeca Biosciences,1,1,No,No,No
"AM BIOTECHNOLOGIES, LLC",13,6,No,No,No
"Am Technologies, Inc.",1,4,No,Yes,No
"Amac International, Inc.",16,11,No,No,No
Amador Research Corp,1,2,No,No,No
"AMAIN ELECTRONICS CO., INC.",24,9,No,No,No
Amalga Composites Inc,1,N/A,No,No,No
"Amalgam Industries, Inc.",1,2,No,No,No
Amalgamated Technologies Inc.,3,N/A,No,No,No
"Amar Transportation Research &amp; Consulting, Inc.",1,8,No,Yes,No
Amaratek,1,5,No,No,Yes
"Amarillo Biosciences, Inc.",2,N/A,No,No,No
Amas Consortium,1,1,No,No,No
AMAYSING IDEAS LLC,1,1,Yes,No,No
"Amazability, Inc.",3,N/A,No,No,No
Amazing Grains Grower Cooperative,1,N/A,No,No,No
AMBALUX CORP.,7,6,No,No,No
"Ambay Immune Sensors And Controls, LLC",1,6,Yes,No,No
"Amber Agriculture, Inc.",2,2,No,No,No
Amber Engineering Inc,4,N/A,No,No,No
Amber Waves Software,6,6,No,No,No
"Ambercycle, Inc.",2,2,No,No,No
"AMBERGEN, INC",57,6,No,No,No
"AMBERSTONE BIOSCIENCES, INC.",3,12,No,Yes,No
AMBERWAVE SYSTEMS CORP.,4,6,No,No,No
"Amberwave, Inc.",5,4,No,No,Yes
"AMBI ROBOTICS, INC.",1,15,No,No,No
"Ambi, Inc.",1,N/A,No,No,No
Ambico Inc,1,N/A,No,No,No
"Ambient Computing, Inc.",1,N/A,No,No,No
"AMBIENT LOGIC, LLC",1,2,No,No,No
AMBIENT MICRO,3,4,No,No,No
"AMBION DIAGNOSTICS, INC.",72,N/A,No,No,No
"AMBION, INC.",1,0,No,No,No
Ambiq Micro,1,4,No,No,No
"AMBOTS, INC.",2,5,No,No,Unavailable
AMBP Technology Corporation,16,3,No,No,No
"AMBRYX BIOTECHNOLOGY, INC.",2,0,No,No,No
"AMBULATORY MONITORING, INC.",13,N/A,No,No,No
"Amchemteq, Inc",2,3,No,No,No
"AMCOM Communications, Inc.",5,10,No,No,No
Amcomp Corp.,1,6,No,Yes,No
AMDX PROGNOSTX Incorporated,1,3,No,No,No
Amdyne Corp,1,23,No,Yes,No
AMEBAGONE INC,6,1,No,No,No
AMELGO,2,5,No,No,No
Amelia Technologies LLC,5,4,Yes,No,No
Amend Music Center,1,N/A,No,No,No
Ameranth Technology Systms,3,8,No,No,No
"Amerasia Technology, Inc.",36,20,No,Yes,No
Amercom Inc,6,2,No,No,No
"AMERCOM, A SYNTERIALS CO.",1,N/A,No,No,No
"AMERGINT Technologies, Inc.",3,25,No,No,No
"AMERICA&#039;S PHENIX, INC.",6,1,No,Yes,No
American Academy of Aeronautics,1,25,No,No,No
American Acoustical Prod,1,54,No,No,No
American Advanced Technologies,1,1,No,No,No
American Aerospace Engineering LLC,1,10,No,No,No
"American Aerospace Technologies, Inc",1,4,No,No,No
AMERICAN ANDROI,5,24,No,No,No
American Artificial Larynx Com,1,N/A,No,No,No
American Benchmark Machine Works,2,7,No,No,No
"American Biodiesel, Inc. Dba Community Fuels",1,12,No,No,Yes
American Biogenetic Scie Inc,1,N/A,No,No,No
AMERICAN BIOGENETIC SCIENCES,2,N/A,No,No,No
American Biointerface Corp,3,N/A,No,No,No
American Biomed Inc,1,N/A,No,No,No
"American BioOptics, LLC",5,3,No,No,No
American Biophysics Corporation,3,N/A,No,No,No
"American Biorganics, Inc.",1,N/A,No,No,No
American Biorobotics Inc.,2,N/A,No,No,No
American Biotechnology Co,6,10,No,No,No
AMERICAN BIOTECHNOLOGY RESEARCH CORP,2,N/A,No,Yes,No
American Boremene Inc,2,N/A,No,No,No
American Boronite Corporation,5,12,No,No,No
American Ceramic,1,2,No,No,No
American Cimflex Corpon,1,N/A,No,No,No
American Combustion Inc,2,N/A,No,No,No
"American Commodities, Inc (ACI)",3,60,No,No,No
American Composite Technology,5,11,No,No,No
American Computational Tech,1,2,No,No,No
American Computing Inc,1,5,No,No,No
American Creative Machine Enterprise.llc,1,6,No,No,No
American Daedalus LLC,1,2,No,No,Unavailable
American Domain Names LLC,1,2,No,No,No
"American Dynamics Flight Systems,",1,4,No,No,No
American Eagle Fuels Inc,1,N/A,No,No,No
American Ecotech L.C.,7,15,No,No,No
"American Educational Assoc., Inc.",1,N/A,No,No,No
"AMERICAN ELECTROMECHANICS, INC.",1,2,No,No,No
AMERICAN ENERGY TECHNOLOGIES COMPANY,19,17,Yes,No,No
American Energy Valve Co,1,27,No,No,No
"AMERICAN ENGINEERING &amp; MANUFACTURING, INC.",3,16,No,No,No
AMERICAN ENGINEERING GROUP LLC,2,5,Yes,No,No
American Fuel Cell LLC,1,3,No,No,No
AMERICAN GENE TECHNOLOGIES INTERNATIONAL,3,0,No,No,No
AMERICAN GNC CORPORATION,182,8,Yes,Yes,No
American Health Research,2,N/A,No,Yes,No
American Health Sciences Corpo,1,N/A,No,No,No
American Heuristics Corporation,1,N/A,No,No,No
AMERICAN HIGHTECH MATERIALS COMPANY,1,N/A,No,No,No
American Holographic Inc,2,N/A,No,No,No
American Hospital Directory,1,N/A,No,No,No
AMERICAN HYDRO JET CORP.,1,N/A,No,No,No
"American Hyperform, Inc",3,2,No,No,No
"American Industrial Casting,",3,50,No,No,No
"American Innovision, Inc.",8,N/A,No,No,No
American Institute For Rsrch,1,N/A,No,No,No
"American Integrated Biologics, Inc.",1,N/A,No,No,No
American Joining Institute,2,N/A,No,No,No
AMERICAN LABORATORY SUPPLIES,17,N/A,Yes,Yes,No
"AMERICAN LIFE SCIENCE PHARMACEUTICALS, INC.",7,3,No,No,Yes
American Lithium Energy Corp.,11,20,No,No,No
"American Maglev Technology of Florida, Inc.",16,2,No,No,No
"American Magnetics, Inc.",10,N/A,No,No,No
American Manufacturing LLC,1,1,No,No,No
"AMERICAN METAL PROCESSING, INC.",5,15,No,No,No
American Micro-optical Inc,2,N/A,No,No,No
American Minority,3,N/A,No,Yes,No
American Monitor Corp,2,27,No,No,No
American Nanofluidics,1,1,No,No,No
AMERICAN NANOTECHNOLOGIES INC,2,2,No,No,No
AMERICAN PACIFIC CORP.,1,197,No,No,No
"AMERICAN PHOTONICS TECHNOLOGY, INC.",9,N/A,No,No,No
American Physics and Technology LLC,3,2,No,No,No
American Power Jet Company,5,18,No,No,No
American Process Design Inc,1,N/A,No,No,No
American Remote Vision Company,3,2,No,No,No
American Research Corporation of Virginia,154,12,No,No,No
American Rocket Company,3,N/A,No,No,No
"American Science and Engineering, Inc.",13,340,No,No,No
American Science and Technology,1,15,No,No,No
"American Semiconductor, Inc. ",21,13,No,No,No
American Software Safety Reliability Ltd.Co,1,10,No,No,No
AMERICAN SOLAR INC,1,4,No,No,No
AMERICAN SUPERCONDUCTOR CORPORATION,90,402,No,No,No
"American Sustainable Rubber Company, LLC",1,5,No,No,No
"AMERICAN SYSTEMS TECHNOLOGY, INC.",6,42,No,Yes,No
"AMERICAN TECHNICAL COATINGS, INC.",10,9,No,No,No
American Technical Services,3,2,No,No,No
American Technology,1,3,No,No,No
"American Technology &amp; Services, Inc.",5,7,No,No,No
AMERICAN TELENETICS CO. LLC,1,1,No,No,No
American Testing Services LLC,3,24,No,No,No
"American Ult Cryogenics, LLC",2,20,No,No,No
American Undulator As Alexander Mikhailichenko,1,2,No,No,No
AMERICAN XTAL TECHNOLOGY,12,12,No,No,No
"AMERIGENICS, INC.",27,N/A,No,No,No
"Amerind, Inc.",2,27,Yes,Yes,No
"AMERINEX APPLIED IMAGING, INC.",10,N/A,No,No,No
"Ameristar Solar, LLC ",1,2,No,No,No
Amerom LLC,1,3,Yes,No,No
AMES Inc.,1,4,No,No,No
"AMES TECHNOLOGY, INC.",6,N/A,No,No,No
Amethyst Research Incorporated,59,12,No,No,No
"AMETHYST TECHNOLOGIES, INC.",6,N/A,Yes,No,No
AMG ENGINEERING &amp; MACHINING INC,3,50,No,Yes,No
Amgen,3,N/A,No,No,No
Amgi Animation LLC,1,25,No,No,No
"AMHERST SYSTEMS, INC.",68,18,No,No,No
Ami Consultants,2,N/A,No,No,No
"AMI Research &amp; Development, LLC",1,5,No,No,No
"Amicrobe, Inc.",1,4,No,No,No
"Amida Technology Solutions, Inc.",2,77,No,No,No
"AMIDEBIO, LLC",3,7,No,No,No
"Amino Company LLC, The",1,4,No,No,No
"AMIRA LEARNING, INC.",1,7,No,No,No
"AMISSA, INC.",1,1,No,No,No
Amita,5,N/A,No,No,No
"Amjet Turbine Systems, LLC",2,N/A,Unavailable,Unavailable,Unavailable
Ammunition Technologies Inc,3,2,No,No,No
"Amniotech, Inc.",4,N/A,No,No,No
Amnis Corporation,31,31,No,No,No
"Amonix, Inc.",7,N/A,No,No,No
Amorient Aquafarm Inc.,1,N/A,No,No,No
Amorphic Tech Ltd,2,5,No,No,No
Amorphous Technologies,3,15,No,No,No
"Amorphyx, Incorporated",3,10,No,No,No
Amp Sport Inc,1,6,No,No,No
"Ampac Biotechnology, Inc.",1,2,No,No,No
AMPAC IN-SPACE PROPULSION,1,90,No,No,No
"Ampaire, Inc.",1,9,No,No,No
Amparo Corp.on,14,N/A,No,No,No
Ampcera Inc.,2,7,No,Yes,No
AMPEERS LLC,7,5,No,No,No
Amperics Inc.,1,5,No,No,No
Ampersand Biosciences LLC,1,7,Yes,No,No
Ampex Data Systems,2,62,Unavailable,Unavailable,Unavailable
Amphionic LLC,8,4,No,No,No
"AMPHP, Inc.",6,15,No,No,No
AMPL Optimization,1,2,No,No,No
"Amplicode, Inc.",1,6,No,No,No
AMPLICON CORPORATION,4,N/A,No,No,No
"Amplification Technologies, Inc.",10,26,No,No,No
"AMPLIFIED DESIGN SOLUTIONS, LLC",1,1,No,No,No
"AMPLIFIED PROTEOMICS, INC.",4,N/A,No,No,No
AMPLION INC.,1,6,No,No,No
"Amplistar, Inc.",1,N/A,No,No,No
"Amplo Biotechnology, Inc.",1,3,Unavailable,Unavailable,Unavailable
"Amplyx Pharmaceuticals, Inc.",13,24,No,No,No
"Amprion, Inc.",10,17,No,No,No
Ampulse Corporation,1,10,No,No,No
"AmpWaveTech, LLC",4,2,No,No,No
"AMPX Technologies, Inc.",2,3,Unavailable,No,No
Amriton LLC,2,1,Yes,Yes,No
AMRON CORPORATION,27,N/A,No,No,No
Amron Management Consultant,2,N/A,No,No,No
AMS. Inc.,5,2,No,No,No
AMSEL MEDICAL CORPORATION,2,6,No,No,No
AMSEN TECHNOLOGIES LLC,32,6,No,No,No
Amseta Corporation,2,3,Yes,Yes,No
"AMT Nano, LLC",1,2,No,No,No
AMT TECHNOLOGIES CORPORATION,1,N/A,No,No,No
"AMT, INC.",16,N/A,No,No,No
Amtec Corporation,14,183,No,No,No
Amtec Engineering Inc,22,N/A,No,No,No
"AMULET PHARMACEUTICALS, INC.",7,N/A,No,No,No
"AMUNIX, INC.",5,N/A,No,No,No
"AMUZA, INC",1,6,No,No,No
Amydis Diagnostics Inc. ,8,5,Yes,No,No
"AMYGDALA NEUROSCIENCES, INC.",1,2,No,No,No
AMYRIS BIOTECHNOLOGIES,4,N/A,No,No,No
An Uncommon Lab,1,1,Unavailable,Unavailable,Unavailable
"Anabas, Inc.",3,4,No,No,No
ANABIOS CORPORATION,5,14,No,No,No
"ANABUS, INC.",2,N/A,No,No,No
Anacapa Sciences,2,N/A,No,No,No
"Anacapa Sciences, Inc.",57,15,No,No,No
"Anactisis, LLC",3,3,No,No,No
Anadigics Inc,4,65,No,No,No
"Anadyne, Inc.",1,2,No,No,No
"ANADYS PHARMACEUTICALS, INC.",10,N/A,No,No,No
ANAEROBE SYSTEMS INC,2,22,No,No,No
ANAFLASH INC.,4,4,No,No,No
ANAGIN,6,4,No,No,No
ANALASE LLC,3,N/A,No,No,No
Analatom Inc,37,7,No,No,No
ANALEX CORP.,5,21,Yes,No,No
"Analex Space Systems, Inc.",2,N/A,No,No,No
"ANALIZA, INC.",12,N/A,No,No,No
Analog Circuit Design,1,3,No,No,No
"ANALOG COMPUTING SOLUTIONS, INC.",1,2,No,No,No
ANALOG PHOTONICS LLC ,9,24,No,No,No
Analog/digital Integrated,2,4,No,No,No
"ANALOGIC ENGINEERING, INC.",4,2,Yes,No,No
Analtom Inc,2,N/A,No,No,No
Analysas Corp,1,N/A,Yes,No,No
Analysis &amp; Computer Systems I,3,10,No,No,No
"ANALYSIS &amp; DESIGN APPLICATION CO., LTD.",1,103,No,No,No
"ANALYSIS &amp; SIMULATION, INC.",25,11,No,No,No
"Analysis and Applications Associates, Inc.",2,2,No,No,No
ANALYSIS AND MEASUREMENT SERVICES CORPORATION,66,67,No,No,No
ANALYSIS DESIGN &amp; DIAGNOSTICS INC,26,10,No,No,No
"Analysis, Integration And Design, Inc.",6,5,No,No,No
"Analyswift, LLC",5,3,No,No,No
Analytek Limited,3,18,No,No,No
"Analytic Design Laboratories, Inc",3,1,No,No,No
ANALYTIC DESIGNS INC,10,9,No,No,No
"ANALYTIC FOCUS, LLC",2,65,Yes,No,No
Analytic Measures Incorporated,5,10,No,No,No
ANALYTIC POWER LLC,20,4,Yes,No,No
"ANALYTICA OF BRANFORD, INC.",27,N/A,No,No,No
"Analytical AI, LLC",1,4,No,Unavailable,No
"ANALYTICAL BIOLOGICAL SERVICES, INC.",15,N/A,No,No,No
ANALYTICAL BIOTECHNOLOGY SRVS,1,N/A,No,No,No
"Analytical Designs, Inc.",2,10,No,No,No
Analytical Detection LLC,1,4,No,No,No
"Analytical Diagnostics Solutions, Inc",7,5,No,No,No
"ANALYTICAL ENGINEERING, INC.",11,49,Yes,Yes,No
Analytical Instrument Systems Inc,9,6,No,No,No
"ANALYTICAL MANAGEMENT LABORATORIES, INC.",1,16,No,Yes,No
"ANALYTICAL MECHANICS ASSOCIATES, INC. ",21,374,No,No,No
"ANALYTICAL SCIENCES, INC.",4,N/A,No,No,No
ANALYTICAL SERVICES &amp; MATERIALS INC,30,80,Yes,Yes,No
"Analytical Services, Inc.",26,145,No,Yes,No
"Analytical Spectral Devices,",7,10,No,No,No
Analyze Inc,1,N/A,No,No,No
"ANAMED, INC.",4,N/A,No,No,No
"Anamet Laboratorytories, In",19,35,No,No,No
"Anametric, Inc.",2,4,No,No,No
ANASAZI BIOMEDICAL RESEARCH,5,N/A,Yes,Yes,No
"ANASPEC, INC.",3,N/A,No,No,No
"Anasphere, Inc",29,6,No,No,No
Anasys Instruments Corp. ,32,17,No,No,No
"Anatagen Pharmaceuticals, Inc.",6,N/A,No,No,No
Anatech International Corp.,3,7,No,No,No
ANATOMIX,5,N/A,No,No,No
"ANATOMYWORKS, LLC",5,0,No,No,No
"ANATRACE, INC.",37,N/A,No,No,No
"Anautics, Inc.",21,41,No,No,No
"AnaVation, LLC",3,150,No,No,No
"Anawah, Inc.",6,N/A,No,No,No
AnCatt Inc.,2,3,No,No,No
"Ancera, Inc.",2,10,No,No,No
Anchor Science LLC,1,4,Yes,No,No
Anchor Technology Inc,2,2,Yes,No,No
"ANCHORE, INC.",3,74,No,No,No
"ANCHORED RSK3 INHIBITORS, LLC",1,2,No,No,No
"Anchovi Labs, Inc",1,5,No,No,No
"ANCILE PHARMACEUTICALS, INC.",4,N/A,No,No,No
"ANCILIA, INC.",1,7,Yes,No,No
"ANCO ENGINEERS, INC.",32,9,No,No,No
"ANCORA PHARMACEUTICALS, INC.",5,N/A,No,No,No
Ancore Corp.,1,35,No,No,No
"Ancure, LLC",3,2,No,No,No
"ANDALYZE, INC.",13,15,No,No,No
"Andamio Games, LLC",3,4,No,No,No
"Andeen-Hagerling, Inc.",3,14,No,No,No
