Company Name,Experience With SBIR Program,Number of Employees,Is Woman Owned,Is Socially and Economically Disadvantaged,Is HUBzone Owned
Sci Measurement Systems Inc.,1,N/A,No,No,No
"SCI-ENG SOLUTIONS, LLC",13,2,Yes,No,No
"Sci-Engi-Medco Solutions, Inc",2,1,No,Yes,No
Sci-so Inc,2,8,Yes,No,No
"SCI-TEC, INC.",15,N/A,No,No,No
"Sciaky, Inc.",8,50,No,No,No
"Sciarra Laboratories, Inc.",5,N/A,No,No,No
SciArt  ,1,3,Yes,No,No
"SCIART SOFTWARE, INC",1,5,No,No,No
SCIBAC INC.,1,5,No,No,No
"SciberQuest, Inc.",13,5,No,No,No
SciBlinder LLC,1,1,No,No,No
"SCICLONE PHARMACEUTICALS, INC.",1,N/A,No,No,No
SCICRUNCH,3,5,Yes,No,No
Scidmore &amp; Shean,1,2,No,No,No
Science &amp; Applied Technology I,2,7,No,Yes,No
"Science &amp; Applied Technology, Inc.",4,187,No,No,No
"SCIENCE &amp; ENGINEERING ASSOC., INC.",78,299,No,No,No
"SCIENCE &amp; ENGINEERING SERVICES, INC.",70,350,No,No,No
Science &amp; Technology Associate,3,13,No,No,No
SCIENCE AND SENSORS TECHNOLOGIES,2,1,No,No,Yes
"Science and Technology Applications, LLC",14,5,Yes,No,No
SCIENCE AND TECHNOLOGY CORPORATION,12,317,No,No,No
Science and Technology in Atmospheric Research (STAR) LLC,3,10,No,No,No
Science Engineering Associates,2,7,No,No,No
Science Horizons Inc.,3,13,No,No,No
"SCIENCE LEARNING RESOURCES, INC.",3,N/A,No,No,No
"Science Quest, Inc.",1,9,No,No,No
"Science Research Laboratory, Inc",239,3,No,No,No
Science Services,2,1,No,No,No
Science Systems &amp;,1,N/A,Yes,Yes,No
"Science Systems Solutions, Inc.",3,5,Yes,No,No
"Science Take-Out, LLC",8,12,Yes,No,No
Science Ventures Inc.,4,N/A,No,No,No
"Science Wares, Inc.",6,5,No,No,No
"Science, Math &amp; Engineering, Inc.",1,1,No,Yes,No
"Science, Math, and Engineering, Inc",6,N/A,No,Yes,No
SCIENCE-APPROACH,9,3,No,No,No
"SCIENCE2MARKET, LLC",2,N/A,Yes,No,No
"SCIENCEMEDIA, INC.",4,N/A,No,No,No
SciencePlusPlease LLC,1,2,No,No,No
"SCIENCESOFT, LLC",3,N/A,No,No,No
SCIENCETOMORROW LLC,4,5,Yes,Yes,Yes
Scienss Biotechnology LLC,1,N/A,Unavailable,Unavailable,Unavailable
Scientech Research Inc,1,N/A,No,No,No
"Scientech, Inc.",4,28,No,Yes,No
"Scientic, Inc. ",23,30,No,No,No
"Scientific &amp; Biomedical Microsystems, LLC",2,15,No,No,No
Scientific &amp; Engineering,2,49,No,No,No
Scientific &amp; Tech Analysis,1,N/A,No,No,No
"Scientific Aero Monitoring,",2,6,No,Yes,No
"Scientific Applications &amp; Research Associates, Inc.",171,206,No,No,No
"Scientific Associates, Inc.",8,N/A,No,No,No
Scientific Comput Assoc,48,N/A,No,Yes,No
Scientific Computing &amp; Control,1,6,No,Yes,No
Scientific Data Systems,4,N/A,No,No,No
"Scientific Digital Visions, Inc.",16,N/A,No,No,No
Scientific Engineering Instrum,2,8,No,No,No
"Scientific Fishery Systems, Inc",19,5,No,Yes,No
SCIENTIFIC FORMING TECHNOLOGIES CORPORATION,22,59,No,Yes,No
Scientific Imaging,1,45,No,No,No
Scientific Imaging and Visualization LLC ,2,3,No,No,No
SCIENTIFIC INNOVATIONS INC,5,1,No,No,No
SCIENTIFIC LEARNING COMPANY,1,N/A,No,No,No
SCIENTIFIC MATERIALS CORP.,29,33,No,No,No
Scientific Measurement Systems,8,N/A,No,No,No
Scientific Media,2,2,No,No,No
SCIENTIFIC METHODS INC,15,7,No,Yes,No
"Scientific Monitoring, Inc.",38,22,No,No,No
"Scientific Partners, LLC",1,2,No,No,No
Scientific Radio Systems Inc,1,80,No,No,No
"SCIENTIFIC RESEARCH ASSOC., INC.",117,4,No,No,No
SCIENTIFIC RESEARCH CORP.,51,581,No,No,No
Scientific Service Inc,1,30,No,No,No
Scientific Simulation Inc,2,N/A,No,No,No
SCIENTIFIC SIMULATIONS,12,3,No,No,No
Scientific Social Research,4,N/A,No,No,No
"SCIENTIFIC SOFTWARE INTERNATIONAL, INC.",10,N/A,No,No,No
"Scientific Solutions, Inc.",6,3,No,No,No
"Scientific Solutions, Inc.",6,3,No,No,No
"Scientific Solutions, Inc.",49,8,No,No,No
Scientific Studies Corporation,6,2,No,No,No
SCIENTIFIC SYSTEMS CO INC,437,105,No,No,No
"Scientific Systems, LLC",1,3,No,No,No
SCIENTIFIC TECHNOLOGIES CORP.,15,N/A,No,No,No
"Scientific Toolworks, Inc.",7,20,No,No,No
"Scientific Utilization, Inc.",1,30,No,No,No
Scieval LLC,1,11,No,No,No
SciFi Innovations LLC,2,1,No,No,No
"SCIGENESIS, LLC",7,5,No,No,No
SCIGLOB INSTRUMENTS &amp; SERVICES LLC,2,7,No,No,No
"SCIKON INNOVATION, INC.",6,5,No,No,No
SCIMEASURE ANALYTICAL SYSTEMS INC,5,4,No,No,No
SCIMITAR TECHNOLOGIES LLC,12,3,No,No,No
Scimplicity LLC,1,2,Yes,Yes,No
"Scintilex, LLC",5,3,No,No,No
SCINTILLATION NANOTECHNOLOGIES INC,2,2,No,No,No
SCIOGEN LLC,3,6,No,No,No
Sciome LLC,3,15,No,Unavailable,No
SCION ASSOC.,5,2,No,No,No
"SCION CARDIO-VASCULAR, INC.",1,0,No,No,No
Scion Plasma LLC,1,2,Yes,No,No
"Scion Scientific, Inc.",1,N/A,No,No,No
"Scios, Inc.",9,N/A,No,No,No
Scioto Biosciences Inc.,1,2,No,No,No
"Sciperio, Inc. ",34,25,No,No,No
"SciRisq, Inc.",1,2,No,No,No
SCISMIC INC.,1,2,Yes,No,Unavailable
SciSwift LLC,1,2,No,No,No
SCIT Labs Inc,2,3,No,Yes,No
"Scite, Inc.",3,4,No,No,No
"SciTec, Inc.",38,139,No,No,No
"SCITECH DEVELOPMENT, LLC",8,N/A,No,No,No
"SCITECH STRATEGIES, INC",3,4,No,No,No
Scitefair International,2,5,No,No,No
Sciteq Electronic Inc,1,N/A,No,No,No
"ScitoVation, LLC",1,130,No,No,No
"SCIVEE, INC.",1,N/A,No,No,No
SCIX3 LLC,4,6,No,Yes,No
"SCI_ZONE, INC.",5,3,Yes,No,No
"Scj Technologies, Inc.",1,N/A,Yes,No,No
Scope Inc.,6,17,No,No,No
Scot Forge Company ,1,478,No,No,No
Scotch Hill Farm,4,N/A,No,No,No
Scott Environmental Tech Inc.,1,N/A,No,No,No
Scott Instruments Corp,10,14,No,No,No
Scott Science &amp; Technology Inc,1,N/A,No,No,No
SCOUT DIAGNOSTICS,3,N/A,No,No,No
Scout Inc.,1,16,No,Yes,No
"SCR, INC.",7,N/A,No,No,No
"SCREEN, INC.",3,N/A,No,No,No
"SCREENSCOPE, INC.",4,N/A,No,No,No
"Scribe Biosciences, Inc.",6,1,No,No,No
Scribe Therapeutics Inc.,2,2,No,No,No
"SCRIBLE, INC.",2,2,No,No,No
Scribner Associates Incorporated,7,15,No,No,No
SCRIPPS LABORATORIES,2,N/A,No,No,No
Scripps Mab,2,N/A,No,Yes,No
SCS ENGINEERING INC,8,10,No,Yes,No
"Scs Telecom, Inc.",21,30,No,No,No
Scuba Probe Technologies LLC,5,4,No,No,No
"SCYNEXIS, INC.",2,93,No,No,No
"SD NANOSCIENCES, INC ",1,1,No,No,No
SDGroup,2,7,No,No,No
SDI Engineering Inc,27,9,No,No,No
SDL Inc,77,N/A,No,No,No
SDPHOTONICS LLC,13,6,No,No,No
"SDR Engineering Consultants, Inc.",2,N/A,No,Yes,No
"SDR Plastics, Inc.",1,N/A,No,No,No
"SDS International, Inc.",27,33,No,No,No
"Sdv, Inc.",2,N/A,No,No,No
Se Systems Inc.,3,N/A,No,No,No
"SE3D, INC.",2,7,Yes,Yes,No
"SEA &amp; REEF AQUACULTURE, LLC",1,1,No,No,No
Sea Consultants,2,N/A,No,No,No
Sea Data Corpon,1,N/A,No,No,No
Sea Farm California A Division,1,N/A,No,No,No
"SEA RUN HOLDINGS, INC.",11,N/A,Yes,No,No
Sea Space Research Co Inc,1,1,No,No,No
"SEA STAR INTERNATIONAL, LLC",4,4,Yes,No,No
"Sea Star, LLC",1,2,Yes,Unavailable,No
Sea Tech Inc.,9,10,No,No,No
"Sea, Ltd.",2,300,No,No,No
Sea-bird Electronics Inc.,1,N/A,No,No,No
Sea-source Technologies Inc.,2,N/A,No,No,No
"Seaag, Inc.",5,N/A,No,No,No
"SEABERRY FARM, LLC",1,1,No,No,No
Seabrook Engineering,2,1,No,No,No
SeaChange Group LLC,2,0,No,No,No
"Seachange Pharmaceuticals, Inc.",4,2,No,No,No
Seaco Inc,1,10,No,No,No
"SEACOAST SCIENCE, INC.",63,10,No,No,No
"SEACOAST TECHNOLOGIES, INC.",1,N/A,No,No,No
Seacon Brantner &amp; Assoc.,5,35,No,No,No
"SEACORP, LLC",32,493,No,No,No
"SeaFire Micros, Inc.",7,1,No,No,No
"Seafood Systems, Inc.",2,N/A,No,No,No
Seaforth LLC,4,2,No,No,No
Seagenes Inc.,3,N/A,No,No,No
"Seagull Technology, Inc.",34,38,No,No,No
Seahawk Biosystems Corporation,4,2,No,No,No
Seahorse Bioscience Inc,1,180,No,No,No
"SEAK Therapeutics, LLC",2,4,No,No,No
Seakay Management Corp,5,N/A,No,No,No
"Seakr Engineering, Inc.",36,486,No,No,No
"Sealandaire Technologies, Inc.",52,50,No,No,No
SEALCATH LLC,1,1,No,Yes,No
SEALED OPTICS COMPANY,1,1,No,No,No
SEALITE ENGINEERING INC,1,3,No,No,No
"Sealite Sciences, Inc.",7,N/A,No,No,No
"SEALOCK SECURITY SYSTEMS, INC.",1,3,Yes,Yes,No
Seamless Semiconductors Inc.,1,3,No,No,No
Seamore Inc,1,N/A,No,No,No
Sean R Maloney &amp; Company,3,N/A,No,No,No
Seapharm Inc,2,N/A,No,No,No
Seaphire International,1,N/A,No,No,No
"SEARCH TECHNOLOGY, INC.",18,12,No,No,No
"Searchlight Sensors, Inc.",3,1,No,No,Yes
"Seare Biomatrix System, Inc.",1,N/A,No,No,No
SeaRobotics Corporation,6,8,No,No,No
Sears Scientific Consulting LLC,2,1,No,No,No
SEAS LLC,3,2,No,No,No
Seashell Technology LLC,41,4,No,No,No
Seaspace Corp,2,N/A,No,No,No
"SEASPIRE, INC.",1,1,Yes,No,No
Seasun Power Systems,1,N/A,No,No,No
SeaTox Research Inc,3,3,Yes,No,No
"SEATREC, INC.",5,7,No,Yes,No
"Seattle Genetics, Inc.",5,N/A,No,No,No
"SEATTLE PROSTHETIC DESIGN, LLC.",1,N/A,No,No,No
"SEATTLE SENSOR SYSTEMS, INC.",2,3,No,No,No
Seattle Shellfish LLC,1,0,No,No,Yes
"Seattle Silicon Technology, In",1,N/A,No,No,No
Seattle Specialty Ceramics,1,N/A,No,No,No
Seaver Engineering,7,3,No,No,No
"Seaward International, Inc.",1,55,No,No,No
Seaworthy Systems Inc,1,N/A,No,No,No
Seay T S Inc.,2,1,No,Yes,No
Seb Engineering Inc (fscm63834,1,9,No,No,No
Sec Structural Engineering,2,N/A,No,No,No
"SECA, Inc.",21,3,No,No,No
"Secmation, LLC",8,9,No,No,No
"SECOND ACT PARTNERS, INC.",2,N/A,No,No,No
"Second Avenue Software, Inc.",4,20,Yes,No,No
Second Difference Inc,1,N/A,No,No,No
Second Foundation Inc.,2,N/A,No,No,No
"Second Front Systems, Inc.",2,5,No,No,No
"Second Genome, Inc.",2,47,No,No,No
"SECOND SIGHT MEDICAL PRODUCTS, INC.",1,N/A,No,No,No
SECOND STAR ALGONUMERIX ,2,4,Yes,No,No
"Secondpeak, LLC",9,N/A,No,No,No
SecondWrite LLC,2,3,No,No,No
SECOTEC INC,4,15,Yes,Yes,No
"Secretech, Inc.",13,N/A,No,No,No
"SECRETORY IGA, INC.",1,1,No,No,No
SECURBORATION INC,102,58,No,No,No
Secure Banking Solutions,2,18,No,No,No
SECURE COMPUTING CORP.,20,34,No,No,No
Secure Enterprise Engineering,3,16,Yes,No,No
"SECURE FOOD SOLUTIONS, INCORPORATED",2,4,No,No,No
"Secure Planet, Inc.",3,143,No,No,No
Secure Solutions Inc.,2,N/A,No,Yes,No
"SecureComm, Inc",1,7,No,No,No
SecureHardware L.L.C,2,2,No,No,No
SECURELOGIX CORPORATION,12,68,No,No,No
"SecureMarking, Inc.",2,3,No,No,Yes
"SECURICS, INC.",17,8,No,No,No
"Securisyn Medical, LLC",4,7,No,No,No
"Security Axioms, Inc.",2,2,No,No,No
SECURITY FIRST CORP.,1,11,No,No,No
"SECURITY INNOVATION, INC.",3,19,No,No,No
Security Structures Llc,1,4,No,No,No
Security Tag Systems Inc,1,70,No,No,No
Security Ventures Corp.,4,15,No,No,No
SECUTOPIA CORP,1,3,No,No,No
SED Technology LLC,2,6,No,No,No
Sedaro Corporation,3,6,No,No,No
SEDIA BIOSCIENCES CORPORATION,4,34,No,No,No
Sedicorp,1,N/A,No,No,No
Sediment Dynamics Internationa,1,5,No,No,No
"Sedna Digital Solutions, LLC",7,34,No,No,No
"SEDUM LABORATORIES, INC.",2,N/A,No,No,No
"See ID, Inc.",1,10,No,Yes,No
"SEE YOURSELF HEALTH, LLC",1,1,Yes,No,No
SEED INNOVATIONS LLC,7,68,Yes,No,No
SEEDLLINKED LLC,1,3,Unavailable,Unavailable,Unavailable
"SEEFIT, INC.",2,N/A,No,No,No
SeeHear LLC,3,3,No,No,No
"SEEKER TECHNOLOGIES, INC.",2,4,No,No,No
"SEEMANN COMPOSITES, INC.",7,70,No,No,No
"SEEQC, INC.",5,12,No,No,No
Seer Systems Inc,5,N/A,No,No,No
"SEER, INC.",1,50,No,No,No
Seerstone Development LLC,1,4,Yes,No,No
Sees Inc,5,N/A,No,No,No
"SeeTrue Technology, LLC",2,1,Yes,No,No
"Seftec, Inc",1,1,No,No,No
Segall Associates,1,N/A,No,No,No
"SEGANA, INC.",2,1,No,No,No
SEGMA LLC,1,2,No,Yes,No
SEGMODE TECHNOLOGIES,1,3,No,No,No
SEGUE CORPORATION,6,N/A,Yes,No,No
"SEGUE TECHNOLOGIES, INC.",2,130,No,No,No
"SegueTX-Pancreatic Cancer, L.L.C.",1,3,No,No,No
"SEHDA, INC.",10,15,No,No,No
Sehlke Consulting LLC,2,200,No,No,No
"Seidcon, Inc.",5,10,Yes,Yes,No
Seifert                 Douglas        B,1,N/A,No,No,No
SEILER INTERNATIONAL CORP.(SEICOR),4,3,No,No,No
"SEIRAD, INC.",9,8,No,No,No
Seismic Entertainment,5,N/A,No,Yes,No
"SEISMIC ISOLATION ENGINEERING, INC.",1,3,No,No,No
Seitec Inc,2,4,No,No,No
Sekar Enterprises,2,1,No,Yes,No
Seki Systems Co.,4,2,No,No,No
"Sekos, Inc.",4,1,No,No,No
Sekurity LLC,1,1,No,No,No
"Selah Technologies, LLC",3,9,No,No,No
"Seldon Technologies, Inc.",10,35,No,No,No
Select Systems Analysis,1,1,No,Yes,No
"SELECT-O-SEP, LLC",3,N/A,Unavailable,Unavailable,Unavailable
"SELECTA BIOSCIENCES, INC.",1,60,No,No,No
SELECTION PRESSURE LLC,2,11,Yes,No,No
"SELECTIVE GENETICS, INC.",16,N/A,No,No,No
SELECTIVE LIGHT MANAGEMENT SYSTEM,1,N/A,No,No,No
"Selective Technologies, Inc.",3,5,No,No,No
Selee Corp.,5,N/A,No,No,No
"SELEGEN, LLC",1,N/A,No,No,No
SELENIUM LTD,6,11,No,No,No
"SELERITY TECHNOLOGIES, INC.",1,N/A,No,No,No
SELEXYS PHARMACEUTICALS CORPORATION,5,N/A,No,No,No
"SELF-DETERMINED HEALTH, INC.",2,N/A,No,No,No
"SELFA, INC.",2,5,No,No,No
"SELFARRAY, INC.",2,3,No,No,No
SELICAN TECHNOLOGIES,1,N/A,No,No,No
"Sellry, Inc.",2,4,No,No,No
"Selsym Biotech, Inc.",1,0,Yes,No,No
"SeLux Diagnostics, Inc.",4,5,No,No,No
"Selva Medical, Inc.",2,N/A,No,No,No
"SELZNICK SCIENTIFIC SOFTWARE, LLC",3,N/A,No,No,No
"Sem-com Company, Inc.",1,16,No,No,No
Sema Inc,1,N/A,No,No,No
"SEMA TECHNOLOGIES, INC.",1,11,No,No,No
"SEMACO, INC.",2,N/A,No,No,No
Semandex Networks Inc.,14,12,No,No,No
"Semantic AI, Inc.",1,81,No,No,No
Semantic Designs Inc,10,8,No,No,No
Semantic Solutions Inc.,2,N/A,No,No,No
SEMANTISYS INCORPORATED,1,2,Yes,Yes,No
"Semaphore Scientific, Inc.",2,6,No,No,No
Semba Biosciences Inc,3,11,No,No,No
Semcor Inc,3,44,No,No,No
Semerane Inc.,5,2,No,No,No
"SEMERGYTECH, INC.",1,2,No,No,No
Semetex Corp,2,35,No,No,No
"Semi-custom Logic, Inc.",2,16,No,Yes,No
Semi-solid Technologies,1,N/A,No,No,No
SEMI-SUBMERGED SHIP CORP.,2,2,No,No,No
Semichem,1,6,No,No,No
Semiconductor Power Technologies,1,2,No,No,No
"SEMICONDUCTOR TECHNOLOGY ASSOC., INC.",2,6,Yes,No,No
"SEMICUBE, INC.",1,3,No,No,No
"Semicyber, LLC",2,2,Yes,Yes,No
Semifilms,1,N/A,No,No,No
Semimac Inc,1,7,No,No,No
SEMINEX CORPORATION,1,5,No,No,No
"SEMIOTIC AI, INC.",1,5,No,No,No
SEMIOTIC ENGINEERING ASSOC. LLC,2,1,No,No,No
SemiSouth Laboratories,21,59,No,No,No
"SEMOREX, INC.",4,N/A,No,No,No
Semplastics EHC LLC,5,15,No,No,No
SEMPRIUS INC.,3,8,No,No,No
Semprus Bioscience Corporation,3,8,No,No,No
Sempulse Corporation,2,5,No,No,Yes
"Semquest, Inc.",6,13,No,No,No
Semrock,1,32,No,No,No
SEMTAS CORP.,6,4,No,No,No
"SENA RESEARCH, INC.",2,8,No,No,No
"SenAnTech, Inc.",2,2,No,No,No
Sencera Energy Inc,3,2,No,No,No
Sencom Corp,1,90,No,No,No
"SENCONTROLOGY, INC.",1,N/A,No,No,No
Sendero Group LLC,5,4,No,No,Yes
"Seneb Biosciences, Inc. ",3,3,No,No,No
SENECIO SOFTWARE INC,7,N/A,No,No,No
"SENESTECH, INC.",2,24,Yes,No,Yes
SENEX BIOTECHNOLOGY,10,N/A,No,No,No
Senior Housing Research Group,1,N/A,Yes,No,No
SENIOR LINKS RESOURCE GROUP,1,N/A,Yes,No,No
SENIOR SCIENTIFIC,10,N/A,No,No,Yes
Senior Software Inc.,1,6,No,No,No
SENIOR SOLUTIONS,1,N/A,Yes,No,No
"SENIORTHINKING, LLC",1,N/A,No,No,No
Seniton Technology Incorporation,1,6,No,No,No
SenMater Technology,2,4,Yes,No,Yes
"SENOMYX, INC.",1,N/A,No,No,No
Senops,1,5,No,No,No
Senova,1,N/A,No,No,No
Senova Corp.(chemalert),3,N/A,No,No,No
SENS4,1,3,No,No,No
"Sensable Devices, Inc.",2,6,No,No,No
Sensacoil Incorporated,2,7,No,Yes,Yes
SENSANNA INCORPORATED,14,6,Yes,No,No
Sensant Corp,7,14,No,No,No
Sensar Corp,1,12,No,No,No
SENSARRAY CORP.,5,7,No,No,No
"Sensatek Propulsion Technology, Inc.",6,5,No,Yes,Yes
SENSCI CORP.,4,12,No,No,No
"SENSCORP, INC.",1,6,Yes,No,No
"Sense Diagnostics, Inc.",2,5,No,No,No
SENSE MAKING TECHNOLOGIES INC,1,0,No,No,No
Senseeker Engineering,11,28,No,No,No
Senseer LLC,1,6,Yes,Yes,No
SenseICs Corporation,3,11,No,No,No
"Senseion Therapeutics, Inc.",3,2,No,No,No
"Senseion, LLC",1,2,No,No,No
"SENSERA, INC.",9,6,No,No,No
"SENSETA, INC.",1,6,No,No,No
SENSEYE INC,4,24,No,No,No
"SENSIBLE CARE, LLC",1,59,No,No,No
Sensible Machines Inc,2,3,No,No,No
Sensible Weather Co,1,4,No,No,No
"Sensicore, Inc.",1,8,No,No,No
"Sensics, Inc.",2,4,No,No,No
SENSIGMA LLC,4,4,No,No,No
SENSIMETRICS CORP,53,9,No,No,No
"SENSING &amp; EVALUATION TECHNOLOGIES, LLC",2,2,No,No,No
"SENSING STRATEGIES, INC",14,9,No,No,No
SENSING SYSTEMS LLC,2,4,No,No,No
Sensintel Inc.,116,35,No,No,No
"SENSIQ TECHNOLOGIES, INC.",2,16,No,No,No
"Sensirox, Inc.",1,2,No,No,No
SENSIS CORP.,17,469,No,No,No
Sensit Company,3,1,No,No,No
"SENSIT VENTURES, INC.",3,3,No,No,No
SENSITIC TECHNOLOGIES LLC,1,12,No,No,No
"SensoDX II, LLC",7,2,No,No,No
"SENSONICS, INC.",7,N/A,No,No,No
SensoPath,2,6,Yes,No,No
"SENSOPATH TECHNOLOGIES, INC.",2,6,Yes,No,No
Sensor Analytics Inc.,2,1,No,No,No
Sensor Concepts Incorporated,6,55,No,No,No
"Sensor Creations, Inc.",8,6,No,No,No
"Sensor Data Integration, Inc.",2,2,Unavailable,Unavailable,Unavailable
SENSOR DEVELOPMENT CORPORATION,16,4,No,No,No
"Sensor Electronic Technology, Inc.",80,82,No,No,No
Sensor Frame Inc.,3,N/A,No,No,No
"Sensor Group Llc, The",3,4,No,No,No
"Sensor Plus, Inc.",7,10,No,No,No
Sensor Research And Development Corporation,15,7,No,No,No
"Sensor Sciences, Llc",1,N/A,No,No,No
"Sensor System, Inc.",1,20,Yes,No,No
"SENSOR TECHNOLOGIES &amp; SYSTEMS, INC.",8,40,No,No,No
"SENSOR TECHNOLOGIES, INC.",4,N/A,No,No,No
"Sensor Technology Research, Inc.",3,2,No,No,No
"SensorCom, Inc.",4,6,No,No,No
"SENSORCON, INC.",4,4,No,No,No
Sensordata Technol Inc.,2,N/A,No,No,No
"Sensordek, Inc.",1,3,No,Yes,No
Sensordyne LLC,1,3,Yes,No,No
"Sensorhound, Inc",4,5,No,No,No
SENSORIA INC.,1,20,No,No,No
"Sensoriis, Inc.",2,2,No,No,No
SensorLink Corporation,1,27,No,No,No
"SensorLogic, Inc.",4,12,No,No,No
"Sensormetrix, INC",36,8,No,No,No
Sensors Hawaii Inc,1,1,No,No,No
SENSORS IN MOTION INC.,1,7,No,No,No
"Sensors Unlimited, Inc.",80,46,No,No,No
"SENSORS WORLD, INC.",1,6,No,Yes,No
Sensortex,24,8,No,No,No
"SENSORTRAN, INC.",1,33,No,No,No
"SenSound, LLC",4,11,No,No,Yes
"Senspex, Inc.",6,N/A,No,Yes,No
"Sensulin, LLC",1,1,No,Yes,Yes
"Sensuron, LLC",1,6,No,No,No
Sensys Instruments Corp,2,N/A,No,No,No
"Sensys Networks, Inc.",4,89,No,No,No
Sensytec Inc.,1,6,No,Yes,Unavailable
"SenSyTech, Inc. Imaging Group",19,200,No,No,No
"Sentar, Inc.",56,275,Yes,No,No
SENTEC CORPORATION,12,N/A,No,Yes,No
"SENTECH, INC.",6,8,No,No,No
SENTECHBIOMED CORPORATION,8,N/A,No,No,No
"Sentecor Solutions, LLC",2,8,Yes,No,No
"SENTEK CONSULTING, INC.",1,66,No,Yes,No
"SENTEK GROUP, INC.",1,N/A,No,No,No
"SENTEK INSTRUMENT, LLC",1,5,No,No,No
SENTEL CORPORATION,10,375,No,No,No
"SENTEL TECHNOLOGIES, LLC",5,4,No,No,No
SENTENAI INC,3,6,No,No,No
"Senti Biosciences, Inc.",3,75,No,No,No
SENTIA GROUP,1,7,No,No,No
"Sentia Medical Sciences, Inc.",2,3,Yes,No,No
"SENTIAR, INC.",2,3,No,No,No
"Sentien Biotechnologies, Inc.",9,9,No,No,No
"Sentient Decision Science, Inc.",1,20,No,No,No
SENTIENT RESEARCH,2,3,No,Yes,Unavailable
Sentient Science Corporation,65,27,No,No,No
Sentient Systems Technology In,2,6,No,No,No
SENTIGEN CORPORATION,1,N/A,No,No,No
SENTILUS,1,2,No,No,No
"SENTIMETRIX, INC.",4,2,No,No,No
SENTINEL AVE LLC,1,4,No,No,No
"SENTINEL ENVIRONMENTAL GROUP, LLC",3,4,No,No,No
Sentinel Healthcare Corporation,1,4,No,Yes,No
"SENTINEL OCCUPATIONAL SAFETY, INC.",1,2,No,No,No
"Sentiomed, Inc.",1,5,No,No,No
"SENTION, INC.",5,N/A,No,No,No
"Sentire Medical Systems, Inc.",1,1,No,No,No
Sentix,1,3,No,No,No
Sentor,11,4,No,No,No
SENTOR TECHNOLOGIES,1,N/A,No,No,No
Sentorix,1,4,No,No,No
SENTRANA INC.,1,22,No,No,No
"SENTRX SURGICAL, INC.",4,0,No,No,No
Sentry Equipment Corp.,2,N/A,No,No,No
SENVOL LLC,4,2,Unavailable,Unavailable,Unavailable
SEP-ALL LLC,1,1,No,No,No
"Sepa Inc,",1,N/A,No,No,No
"SEPARATION DESIGN GROUP, LLC",4,N/A,No,No,No
Separation Industries,3,4,No,Yes,No
Separation Methods Tech,1,N/A,No,No,No
Separation Processes Inc,1,N/A,No,No,No
"SEPARATION SYSTEMS TECHNOLOGY, INC.",18,3,No,No,No
"Sepax Technologies, Inc.",2,N/A,No,No,No
Sepion Technologies,2,4,No,No,No
"SEPRACOR, INC.",12,N/A,No,No,No
Sepragen Corpon,1,N/A,No,No,No
Sepragen Corporation,2,18,No,No,No
Sepratech,1,5,No,No,No
Sepro Corporation ,1,100,No,No,No
"SeqLL, LLC",1,8,No,No,No
Sequal Inc.,1,1,No,No,No
"SEQUAL TECHNOLOGIES, INC.",4,116,No,No,No
"SEQUANA THERAPEUTICS, INC.",2,N/A,No,No,No
Sequegenics LLC,1,5,No,No,No
"SEQUEL GENETICS, INC.",1,N/A,No,No,No
"SEQUELA, INCORPORATED",5,5,No,No,No
Sequella Inc,25,6,No,No,No
Sequenom,3,460,No,No,No
"Sequent Logic, LLC",10,11,No,No,No
"SEQUENT MEDICAL, INC.",2,70,No,No,No
Sequitur Health Corp,3,2,Yes,No,No
Sequoia Associates,1,N/A,No,No,No
"SEQUOIA PHARMACEUTICALS, INC.",2,N/A,No,No,No
"SEQUOIA SCIENCES, INC.",6,7,No,No,No
"SEQUOIA SCIENTIFIC, INC.",19,14,No,No,No
"SEQUOIA TECHNOLOGIES, INC.",10,10,No,No,No
"SEQUON, INC",2,35,No,No,No
Sequor Pharamaceuticals LLC,1,0,No,No,No
"SEQWRIGHT, LLC",1,N/A,No,No,No
"Sera Star, LLC",2,10,Yes,Yes,No
"SERACARE LIFE SCIENCES, INC.",26,N/A,No,No,No
"SERACARE LIFE SCIENCES, INC.",1,0,No,No,No
Seragen Inc,1,N/A,No,No,No
"SERALOGIX, LLC",9,N/A,No,No,No
"SERAPH ROBOTICS, INC.",2,2,No,No,No
SEREBRUM CORPORATION,3,15,No,Yes,No
"SERENDIPITY PHARMACEUTICALS, INC.",2,N/A,No,No,No
Serene Software Inc,1,1,No,Yes,No
Seres Laboratorytories Inc.,3,N/A,No,No,No
"Serex, Inc.",2,N/A,Yes,No,No
Sergei Krivoshlykov,6,1,No,No,No
Serim Research Corpon,5,N/A,No,No,No
Serimmune,4,3,No,No,No
SERINA THERAPEUTICS INC,1,10,No,No,No
"Serinus Labs, Inc.",3,2,No,No,No
"Serion, Inc ",1,2,No,No,No
SERIONIX,6,5,No,No,No
"SEROTINY, INC.",1,2,No,No,No
"SERPIN PHARMA, LLC",2,0,No,No,No
"Serplus Technology, LLC",3,1,No,No,No
"Serra Pharmaceuticals, Inc.",2,N/A,No,No,No
Sersense Inc,3,1,Yes,No,No
SERTECH HEATING &amp; AC INC,1,1,No,Yes,No
SERTOLI CELL RES INST,2,N/A,Yes,No,No
"Service Robotics &amp; Technologies, Inc.",3,23,No,No,No
